our_id	our_name	kind	owned	current_bgg_id	verdict	proposed_bgg_id	bgg_name	bgg_year	bgg_publisher	bgg_type	our_year	our_publisher	score	score_components	evidence_url	note	near_miss_rejected	sibling_risk
502	Unstable Unicorns: Christmas Expansion Pack	expansion	yes		PROPOSED	349072	Unstable Unicorns:  Nightmares Expansion Pack	2021	Unstable Games	boardgameexpansion		Unstable Games	0.78	name similarity 0.8; year unknown one side; publisher exact (Unstable Games); kind expansion ~ BGG boardgameexpansion; listed as an expansion/accessory of the parent id we already hold	https://boardgamegeek.com/boardgame/349072	6 candidates cleared the gate; runner-up 243567 "Unstable Unicorns: Dragons Expansion Pack" at 0.78	rejected 325789 "Unstable Unicorns: Christmas Special Expansion Pack" (?) — same family, different product (isFragmentOf)	differs by one meaningful word: ours "christmas" vs BGG "nightmares" — check this is not a sibling product
503	Casting Shadows: The Molten Rock Expansion	expansion	yes	392200	CONFIRMED		Casting Shadows: The Molten Rock Expansion	2024	Unstable Games	boardgameexpansion	2024	Unstable Games	0.96	name exact (normalised); year exact (2024); publisher exact (Unstable Games); kind expansion ~ BGG boardgameexpansion; sole candidate id in the search	https://boardgamegeek.com/boardgame/392200			
504	Casting Shadows: The Molten Rock KSE Meeple & Wooden Token Set	accessory	yes		UNMATCHED									19 candidate(s) found, none the same product		19 candidate(s) found, none the same product	rejected 425656 "Casting Shadows: The Molten Rock Expansion Play Mat Set" (2024) — similarity 0.63 < 0.7	
505	Here to Slay: Warriors & Druids Play Mat Set	accessory	yes		PROPOSED	461581	Here to Slay: 6 Play Mat Bundle	2025	Unstable Games	boardgameaccessory			0.63	name similarity 0.71; year unknown one side; publisher unknown one side; kind accessory ~ BGG boardgameaccessory; listed as an expansion/accessory of the parent id we already hold	https://boardgamegeek.com/boardgame/461581	3 candidates cleared the gate; runner-up 369040 "Here to Slay: Central Play Mat" at 0.63	rejected 369041 "Here to Slay: Play Mat" (?) — same family, different product (isFragmentOf)	
506	Here to Slay: Warriors & Druids Standee Set	accessory	yes		UNMATCHED									42 candidate(s) found, none the same product		42 candidate(s) found, none the same product	rejected 321259 "Here to Slay: Warriors & Druids Expansion" (2020) — same family, different product (isFragmentOf)	
507	Here to Slay: Warriors & Druids Meeples Set	accessory	yes		PROPOSED	369125	Here to Slay: Warrior & Druids Meeples	2020	Unstable Games	boardgameaccessory			0.63	name similarity 0.77; year unknown one side; publisher unknown one side; kind accessory ~ BGG boardgameaccessory; listed as an expansion/accessory of the parent id we already hold	https://boardgamegeek.com/boardgame/369125		rejected 321259 "Here to Slay: Warriors & Druids Expansion" (?) — same family, different product (isFragmentOf)	differs by one meaningful word: ours "warriors" vs BGG "warrior" — check this is not a sibling product
508	Here to Slay: Berserkers & Necromancers Play Mat Set	accessory	yes		PROPOSED	461581	Here to Slay: 6 Play Mat Bundle	2025	Unstable Games	boardgameaccessory			0.63	name similarity 0.71; year unknown one side; publisher unknown one side; kind accessory ~ BGG boardgameaccessory; listed as an expansion/accessory of the parent id we already hold	https://boardgamegeek.com/boardgame/461581	4 candidates cleared the gate; runner-up 369244 "Here to Slay: Berserkers & Necromancers Meeples" at 0.63	rejected 349286 "Here to Slay: Berserkers & Necromancers" (?) — same family, different product (isFragmentOf)	
509	Here to Slay: Berserkers & Necromancers Standee Set	accessory	yes		PROPOSED	369244	Here to Slay: Berserkers & Necromancers Meeples	2022	Unstable Games	boardgameaccessory			0.63	name similarity 0.77; year unknown one side; publisher unknown one side; kind accessory ~ BGG boardgameaccessory; listed as an expansion/accessory of the parent id we already hold	https://boardgamegeek.com/boardgame/369244		rejected 349286 "Here to Slay: Berserkers & Necromancers" (?) — same family, different product (isFragmentOf)	differs by one meaningful word: ours "standee" vs BGG "meeples" — check this is not a sibling product
510	Here to Slay: Berserkers & Necromancers Meeples Set	accessory	yes		UNMATCHED									36 candidate(s) found, none the same product		36 candidate(s) found, none the same product	rejected 369244 "Here to Slay: Berserkers & Necromancers Meeples" (2022) — same family, different product (isFragmentOf)	
511	Ryoko's Guide to the Yokai Realms	base	yes		UNMATCHED						2025	Loot Tavern Publishing LLC		no search results at any rung of the ladder		no search results at any rung of the ladder		
512	Ryoko's Guide: Bombuku's Notebook of Knowhow	expansion	yes		UNMATCHED						2026	Loot Tavern Publishing LLC		no search results at any rung of the ladder		no search results at any rung of the ladder		
513	Ryoko's Guide: Wrath of the Kaiju	expansion	yes		UNMATCHED							Loot Tavern Publishing LLC		1 candidate(s) found, none the same product		1 candidate(s) found, none the same product	rejected 310637 "Godzilla Rampage: Kaiju Unleashed – The Wrath of Daimajin Supplement" (2020) — similarity 0.53 < 0.7	
514	Ryoko's Guide: Deluxe Book Bundle Slipcase	accessory	yes		UNMATCHED									no search results at any rung of the ladder		no search results at any rung of the ladder		
515	Ryoko's Guide: Deluxe Accessory Box	accessory	yes		UNMATCHED									no search results at any rung of the ladder		no search results at any rung of the ladder		
516	Ryoko's Guide: Yokai Dawn Dice Mini Set	accessory	yes		UNMATCHED									no search results at any rung of the ladder		no search results at any rung of the ladder		
517	Ryoko's Guide: Yokai Dawn Resin Dice Set	accessory	yes		UNMATCHED									no search results at any rung of the ladder		no search results at any rung of the ladder		
518	Cosmere RPG: Stormlight Handbook	base	yes		UNMATCHED						2025	Brotherwise Games		no search results at any rung of the ladder		no search results at any rung of the ladder		
519	Cosmere RPG: Stormlight World Guide	expansion	yes		UNMATCHED						2025	Brotherwise Games		no search results at any rung of the ladder		no search results at any rung of the ladder		
520	Cosmere RPG: Stonewalkers Adventure	expansion	yes		UNMATCHED						2025	Brotherwise Games		no search results at any rung of the ladder		no search results at any rung of the ladder		
521	Cosmere RPG: Level Zero Adventure	expansion	yes		UNMATCHED						2025	Brotherwise Games		no search results at any rung of the ladder		no search results at any rung of the ladder		
522	Cosmere RPG: Welcome to Roshar Guide	expansion	yes		UNMATCHED						2025	Brotherwise Games		no search results at any rung of the ladder		no search results at any rung of the ladder		
523	Cosmere RPG: Bridge Nine Adventure	expansion	yes		UNMATCHED						2025	Brotherwise Games		no search results at any rung of the ladder		no search results at any rung of the ladder		
524	Cosmere RPG: Stormlight Basic Dice Set	accessory	yes		UNMATCHED						2025	Brotherwise Games		no search results at any rung of the ladder		no search results at any rung of the ladder		
525	Cosmere RPG: Stormlight Liquid Core Dice	accessory	yes		UNMATCHED						2025	Brotherwise Games		no search results at any rung of the ladder		no search results at any rung of the ladder		
526	Cosmere RPG: Stormlight GM Screen	accessory	yes		UNMATCHED						2025	Brotherwise Games		no search results at any rung of the ladder		no search results at any rung of the ladder		
527	Cosmere RPG: Stormlight Plot Deck	accessory	yes		UNMATCHED						2025	Brotherwise Games		no search results at any rung of the ladder		no search results at any rung of the ladder		
528	Cosmere RPG: Stormlight Item Cards Deck	accessory	yes		UNMATCHED						2025	Brotherwise Games		no search results at any rung of the ladder		no search results at any rung of the ladder		
529	Cosmere RPG: Stormlight Punchboard Tokens Pack	accessory	yes		UNMATCHED						2025	Brotherwise Games		no search results at any rung of the ladder		no search results at any rung of the ladder		
530	Cosmere RPG: Stormlight Adventure Maps Pack	accessory	yes		UNMATCHED						2025	Brotherwise Games		no search results at any rung of the ladder		no search results at any rung of the ladder		
531	Cosmere RPG: Stormlight RPG Miniatures Set	accessory	yes		UNMATCHED						2025	Brotherwise Games		no search results at any rung of the ladder		no search results at any rung of the ladder		
532	Cosmere RPG: Stormlight Slipcase	accessory	yes		UNMATCHED						2025	Brotherwise Games		no search results at any rung of the ladder		no search results at any rung of the ladder		
533	Cosmere RPG: Mistborn Handbook	base	no		UNMATCHED						2026	Brotherwise Games		no search results at any rung of the ladder		no search results at any rung of the ladder		
534	Cosmere RPG: Mistborn World Guide	expansion	no		UNMATCHED						2026	Brotherwise Games		no search results at any rung of the ladder		no search results at any rung of the ladder		
535	Cosmere RPG: Mistborn Legacy Adventure	expansion	no		UNMATCHED						2026	Brotherwise Games		no search results at any rung of the ladder		no search results at any rung of the ladder		
536	Cosmere RPG: Welcome to Scadrial Guide	expansion	no		UNMATCHED						2026	Brotherwise Games		no search results at any rung of the ladder		no search results at any rung of the ladder		
537	Cosmere RPG: Mistborn GM Screen	accessory	no		UNMATCHED						2026	Brotherwise Games		no search results at any rung of the ladder		no search results at any rung of the ladder		
538	Cosmere RPG: Mistborn Deluxe Dice & Case	accessory	no		UNMATCHED						2026	Brotherwise Games		no search results at any rung of the ladder		no search results at any rung of the ladder		
539	Starlight Arcana	base	no		UNMATCHED						2022	Kelfecil's Tales		no search results at any rung of the ladder		no search results at any rung of the ladder		
540	Starlight Arcana: Quickstart Box	expansion	no		UNMATCHED							Kelfecil's Tales		no search results at any rung of the ladder		no search results at any rung of the ladder		
541	Starlight Arcana: GM Screen	accessory	no		UNMATCHED									no search results at any rung of the ladder		no search results at any rung of the ladder		
542	Starlight Arcana: Printed Maps	accessory	no		UNMATCHED									no search results at any rung of the ladder		no search results at any rung of the ladder		
543	Starlight Arcana: Astral Tarot Deck	accessory	no		UNMATCHED									no search results at any rung of the ladder		no search results at any rung of the ladder		
544	Starlight Arcana: Art Prints	accessory	no		UNMATCHED									no search results at any rung of the ladder		no search results at any rung of the ladder		
545	Tend: 48 Hour Pin	promo	no		UNMATCHED									14 candidate(s) found, none the same product		14 candidate(s) found, none the same product	rejected 427388 "Tend" (2025) — same family, different product (isFragmentOf)	
546	Moonrollers	base	no	405923	CONFIRMED		Moonrollers	2024	IV Studio	boardgame	2024	IV Studio	0.96	name exact (normalised); year exact (2024); publisher exact (IV Studio); kind base ~ BGG boardgame; sole candidate id in the search	https://boardgamegeek.com/boardgame/405923			
547	Moonrollers: Sleeves	accessory	no		UNMATCHED									144 candidate(s) found, none the same product		144 candidate(s) found, none the same product	rejected 435151 "Blood: Sleeves" (2026) — similarity 0.5 < 0.7	
548	Moonrollers: Metal Hazard Tokens	accessory	no	433131	CONFIRMED		Moonrollers: Metal Hazard Tokens	2024	IV Studio	boardgameaccessory	2024	IV Studio	0.96	name exact (normalised); year exact (2024); publisher exact (IV Studio); kind accessory ~ BGG boardgameaccessory; sole candidate id in the search	https://boardgamegeek.com/boardgame/433131			
549	Veiled Fate: Fate Dice	accessory	no		UNMATCHED									20 candidate(s) found, none the same product		20 candidate(s) found, none the same product	rejected 418869 "Veiled Fate: Celestials" (?) — similarity 0.67 < 0.7	
550	Veiled Fate: Sleeve Pack	accessory	no		UNMATCHED									41 candidate(s) found, none the same product		41 candidate(s) found, none the same product	rejected 418869 "Veiled Fate: Celestials" (?) — similarity 0.57 < 0.7	
551	Mythic Mischief: Volume I	base	no	342894	CONFIRMED		Mythic Mischief	2022	IV Studio	boardgame	2022	IV Studio	0.78	name similarity 0.8; year exact (2022); publisher exact (IV Studio); kind base ~ BGG boardgame; sole candidate id in the search	https://boardgamegeek.com/boardgame/342894	title differs by a subtitle: BGG says "Mythic Mischief" (similarity 0.8)		
552	Mythic Mischief: Volume II	base	no	400617	CONFIRMED		Mythic Mischief Vol. II	2024	IV Studio	boardgame	2024	IV Studio	0.71	name similarity 0.75; year exact (2024); publisher exact (IV Studio); kind base ~ BGG boardgame; sole candidate id in the search	https://boardgamegeek.com/boardgame/400617	name similarity 0.75: BGG says "Mythic Mischief Vol. II"		
553	Mythic Mischief: Appendix A	expansion	no	402247	CONFIRMED		Mythic Mischief: Appendix A	2024	IV Studio	boardgameexpansion	2024	IV Studio	0.96	name exact (normalised); year exact (2024); publisher exact (IV Studio); kind expansion ~ BGG boardgameexpansion; sole candidate id in the search	https://boardgamegeek.com/boardgame/402247			
554	Mythic Mischief: Layout Cards	accessory	no		PROPOSED	431603	Mythic Mischief: Layout Cards	2024	IV Studio	boardgameaccessory			1	name exact (normalised); year unknown one side; publisher unknown one side; kind accessory ~ BGG boardgameaccessory; listed as an expansion/accessory of the parent id we already hold	https://boardgamegeek.com/boardgame/431603		rejected 402247 "Mythic Mischief: Appendix A" (?) — similarity 0.57 < 0.7	
